draw,panel,level,value
639,Overall Feedback,Full,0.6396310552872495
640,Overall Feedback,Full,0.6943861692864566
641,Overall Feedback,Full,0.6748887680835692
642,Overall Feedback,Full,1.071444782747288
643,Overall Feedback,Full,0.9303434626814979
644,Overall Feedback,Full,0.8651219390712717
645,Overall Feedback,Full,0.7788550966532504
646,Overall Feedback,Full,0.5320365667033152
647,Overall Feedback,Full,0.6359886020900546
648,Overall Feedback,Full,0.6162896846839765
649,Overall Feedback,Full,1.1574659394369793
650,Overall Feedback,Full,1.3538523330606127
651,Overall Feedback,Full,0.804472320244094
652,Overall Feedback,Full,0.614444455651429
653,Overall Feedback,Full,0.6382370575553209
654,Overall Feedback,Full,0.1797723170506663
655,Overall Feedback,Full,0.7034848056516428
656,Overall Feedback,Full,0.7627797608174399
657,Overall Feedback,Full,0.602443678664726
658,Overall Feedback,Full,1.2784598635474516
659,Overall Feedback,Full,0.8835404488971538
660,Overall Feedback,Full,0.5003606896371913
661,Overall Feedback,Full,0.3364239685763197
662,Overall Feedback,Full,0.5977393643771018
663,Overall Feedback,Full,0.7165444663246425
664,Overall Feedback,Full,0.6162799437799397
665,Overall Feedback,Full,0.592036059836417
666,Overall Feedback,Full,0.8617040385320701
667,Overall Feedback,Full,0.8211717364907875
668,Overall Feedback,Full,0.37528189416645935
669,Overall Feedback,Full,0.5443958288031613
670,Overall Feedback,Full,0.8565559728200375
671,Overall Feedback,Full,0.7438410064155926
672,Overall Feedback,Full,0.6321704190547518
673,Overall Feedback,Full,0.7032267797500528
674,Overall Feedback,Full,1.0912713558186073
675,Overall Feedback,Full,0.5157968068071654
676,Overall Feedback,Full,1.0315972987403215
677,Overall Feedback,Full,0.61878390580886
678,Overall Feedback,Full,0.6550778750891012
679,Overall Feedback,Full,1.0121024740811724
680,Overall Feedback,Full,0.4759551197296249
681,Overall Feedback,Full,0.5988855628927131
682,Overall Feedback,Full,1.5405015581940835
683,Overall Feedback,Full,1.0237205441693198
684,Overall Feedback,Full,0.8654216971802542
685,Overall Feedback,Full,1.0816496105626876
686,Overall Feedback,Full,1.5011429415021775
687,Overall Feedback,Full,1.4568435878246178
688,Overall Feedback,Full,0.7674148733925196
689,Overall Feedback,Full,0.8686241370291391
690,Overall Feedback,Full,1.025507213638519
691,Overall Feedback,Full,0.6630129118364247
692,Overall Feedback,Full,1.2506350350790159
693,Overall Feedback,Full,0.7808261880824662
694,Overall Feedback,Full,0.3599395066475714
695,Overall Feedback,Full,0.42667453856571
696,Overall Feedback,Full,0.5720918056890187
697,Overall Feedback,Full,0.31581697127519237
698,Overall Feedback,Full,0.926881501086932
699,Overall Feedback,Full,0.9588944536986762
700,Overall Feedback,Full,1.7070590294660346
701,Overall Feedback,Full,1.1483336957148438
702,Overall Feedback,Full,0.6017506661683469
703,Overall Feedback,Full,0.818348518323774
704,Overall Feedback,Full,0.3932745260753647
705,Overall Feedback,Full,0.7597068105817066
706,Overall Feedback,Full,1.012145059035415
707,Overall Feedback,Full,1.4157086772676648
708,Overall Feedback,Full,0.5917812469226114
709,Overall Feedback,Full,0.8345613537983565
710,Overall Feedback,Full,0.22762309389978347
711,Overall Feedback,Full,0.6214896795843919
712,Overall Feedback,Full,0.9351566866698452
713,Overall Feedback,Full,0.9541375333677269
714,Overall Feedback,Full,0.33264919785516633
715,Overall Feedback,Full,0.9000133116862439
716,Overall Feedback,Full,0.6886567895118076
717,Overall Feedback,Full,1.128155605931857
718,Overall Feedback,Full,0.8028128137181775
719,Overall Feedback,Full,0.5804461558711018
720,Overall Feedback,Full,0.8420952045883282
721,Overall Feedback,Full,1.2404884454438814
722,Overall Feedback,Full,0.4605883149675507
723,Overall Feedback,Full,0.9347000668953994
724,Overall Feedback,Full,0.2866930383741913
725,Overall Feedback,Full,0.3157965399716738
726,Overall Feedback,Full,0.9286078894595771
727,Overall Feedback,Full,0.8590638642951206
728,Overall Feedback,Full,0.2540016806668755
729,Overall Feedback,Full,0.8786362131605135
730,Overall Feedback,Full,0.4353929646480653
731,Overall Feedback,Full,0.37087453424424405
732,Overall Feedback,Full,1.0551695718255691
733,Overall Feedback,Full,0.7440120879136504
734,Overall Feedback,Full,0.9486749846707389
735,Overall Feedback,Full,0.8674557211129681
736,Overall Feedback,Full,1.2835005929827312
737,Overall Feedback,Full,1.0674961701926555
738,Overall Feedback,Full,0.5780441056840793
739,Overall Feedback,Full,0.8583829752522889
740,Overall Feedback,Full,1.0410126110752802
741,Overall Feedback,Full,0.1519393479981934
742,Overall Feedback,Full,1.0458263748781982
743,Overall Feedback,Full,1.1823048276771777
744,Overall Feedback,Full,0.8977206370169494
745,Overall Feedback,Full,1.3043189185894821
746,Overall Feedback,Full,0.5887296159668476
747,Overall Feedback,Full,0.6197698091856647
748,Overall Feedback,Full,1.1160847099471352
749,Overall Feedback,Full,0.42435335782177064
750,Overall Feedback,Full,0.5502921409228312
751,Overall Feedback,Full,1.1109540362272816
752,Overall Feedback,Full,-0.031284795304760686
753,Overall Feedback,Full,0.5792112821894405
754,Overall Feedback,Full,0.12873585495722636
755,Overall Feedback,Full,0.3975688888211595
756,Overall Feedback,Full,0.7632507490986621
757,Overall Feedback,Full,1.0942140967243679
758,Overall Feedback,Full,0.5073751691955463
759,Overall Feedback,Full,0.5353770058780316
760,Overall Feedback,Full,0.060469537644378665
761,Overall Feedback,Full,0.5788784086798514
762,Overall Feedback,Full,0.930908477274368
763,Overall Feedback,Full,1.101547774985649
764,Overall Feedback,Full,0.896062152761383
765,Overall Feedback,Full,1.1434558316448284
766,Overall Feedback,Full,0.41359734408585697
767,Overall Feedback,Full,0.7749410876858215
768,Overall Feedback,Full,0.5736449641711462
769,Overall Feedback,Full,1.1657284071283773
770,Overall Feedback,Full,0.9038130817042657
771,Overall Feedback,Full,0.60846997294318
772,Overall Feedback,Full,1.4528734521203817
773,Overall Feedback,Full,0.8841979518815565
774,Overall Feedback,Full,0.6155227549945944
775,Overall Feedback,Full,0.5488841383782055
776,Overall Feedback,Full,0.8586519423502255
777,Overall Feedback,Full,0.9955359490991775
778,Overall Feedback,Full,0.9179187460146422
779,Overall Feedback,Full,0.6858847511351928
780,Overall Feedback,Full,0.6076479435876094
781,Overall Feedback,Full,0.5138103594766816
782,Overall Feedback,Full,1.1412475702423495
783,Overall Feedback,Full,0.16845759082234638
784,Overall Feedback,Full,0.8593778115000905
785,Overall Feedback,Full,0.19375336992388195
786,Overall Feedback,Full,0.49594836949431553
787,Overall Feedback,Full,1.2033821739419925
788,Overall Feedback,Full,0.32056127662070455
789,Overall Feedback,Full,1.7575264799357064
790,Overall Feedback,Full,0.3848289955878634
791,Overall Feedback,Full,0.8018994674157632
792,Overall Feedback,Full,1.3189596491595772
793,Overall Feedback,Full,0.7008752006678004
794,Overall Feedback,Full,1.287526916905625
795,Overall Feedback,Full,1.0423118603866568
796,Overall Feedback,Full,0.7875317452907957
797,Overall Feedback,Full,1.0431601995396438
798,Overall Feedback,Full,0.4724912108093189
799,Overall Feedback,Full,1.3572511552443984
800,Overall Feedback,Full,0.8813691493984633
801,Overall Feedback,Full,0.2907355397172314
802,Overall Feedback,Full,0.835321750037318
803,Overall Feedback,Full,1.066065087318921
804,Overall Feedback,Full,0.4252400478359756
805,Overall Feedback,Full,1.6833991240743695
806,Overall Feedback,Full,0.6904316693460948
807,Overall Feedback,Full,1.2568559260098304
808,Overall Feedback,Full,0.3515053038320406
809,Overall Feedback,Full,0.5103384680626828
810,Overall Feedback,Full,0.6022416393643263
811,Overall Feedback,Full,1.2781674039275925
812,Overall Feedback,Full,0.08433552551857301
813,Overall Feedback,Full,0.462338039786491
814,Overall Feedback,Full,1.3303100670198658
815,Overall Feedback,Full,0.5980686485271378
816,Overall Feedback,Full,0.4028108909089264
817,Overall Feedback,Full,0.7347773030493306
818,Overall Feedback,Full,0.5940334265912154
819,Overall Feedback,Full,1.0530156519368674
820,Overall Feedback,Full,0.9385120643697572
821,Overall Feedback,Full,1.0718870332011192
822,Overall Feedback,Full,0.660321640976742
823,Overall Feedback,Full,1.1838098858807904
824,Overall Feedback,Full,0.46978498785264433
825,Overall Feedback,Full,0.5940137111509141
826,Overall Feedback,Full,1.06753349921844
827,Overall Feedback,Full,0.2949491249353127
828,Overall Feedback,Full,0.6997503378835326
829,Overall Feedback,Full,0.5060850479474833
830,Overall Feedback,Full,0.8760077205622289
831,Overall Feedback,Full,1.016800361064677
832,Overall Feedback,Full,0.500065533207744
833,Overall Feedback,Full,1.0007439395350608
834,Overall Feedback,Full,0.7261245173870173
835,Overall Feedback,Full,0.6478379352338947
836,Overall Feedback,Full,0.8179460804455774
837,Overall Feedback,Full,0.7662354716079853
838,Overall Feedback,Full,0.8860995409924834
839,Overall Feedback,Full,1.458484685574825
840,Overall Feedback,Full,1.0368525687139627
841,Overall Feedback,Full,1.5236539800564726
842,Overall Feedback,Full,1.1382562835548689
843,Overall Feedback,Full,0.8706770557770962
844,Overall Feedback,Full,0.6547824931012429
845,Overall Feedback,Full,0.9660406101720465
846,Overall Feedback,Full,0.5010021210999133
847,Overall Feedback,Full,0.9629585831954864
848,Overall Feedback,Full,0.6764931768184587
849,Overall Feedback,Full,0.7553713742464705
850,Overall Feedback,Full,1.2134645178587458
851,Overall Feedback,Full,0.7573293652708633
852,Overall Feedback,Full,1.2003997699905007
853,Overall Feedback,Full,0.5471511666800777
854,Overall Feedback,Full,1.1409972616119128
855,Overall Feedback,Full,0.3278800990598328
856,Overall Feedback,Full,0.6089312727456112
857,Overall Feedback,Full,0.5865664784239266
858,Overall Feedback,Full,1.2430152679151567
859,Overall Feedback,Full,1.042320568455644
860,Overall Feedback,Full,1.0962097697626572
861,Overall Feedback,Full,0.5094623230251527
862,Overall Feedback,Full,0.6080509072605518
863,Overall Feedback,Full,0.6005966779324726
864,Overall Feedback,Full,0.9138663088853698
865,Overall Feedback,Full,0.5371845303368558
866,Overall Feedback,Full,1.0791230157753084
867,Overall Feedback,Full,0.7691989109177366
868,Overall Feedback,Full,0.8414896577653188
869,Overall Feedback,Full,1.1276716924381802
870,Overall Feedback,Full,0.5652853452979
871,Overall Feedback,Full,1.0129052886097312
872,Overall Feedback,Full,0.46689397017726036
873,Overall Feedback,Full,0.6555951059526419
874,Overall Feedback,Full,1.3933701234258191
875,Overall Feedback,Full,1.7315147846173593
876,Overall Feedback,Full,0.9266120837352858
877,Overall Feedback,Full,1.1468924957766637
878,Overall Feedback,Full,0.7927943760789368
879,Overall Feedback,Full,0.25717013536496874
880,Overall Feedback,Full,0.8044896697978543
881,Overall Feedback,Full,0.8788317306117861
882,Overall Feedback,Full,0.17904509098920196
883,Overall Feedback,Full,0.5653950688556404
884,Overall Feedback,Full,1.4105631269563281
885,Overall Feedback,Full,0.6410280321225689
886,Overall Feedback,Full,0.8974574020519599
887,Overall Feedback,Full,0.31126828822339625
888,Overall Feedback,Full,0.3185713079726743
889,Overall Feedback,Full,1.202276385625884
890,Overall Feedback,Full,0.9794006527013597
891,Overall Feedback,Full,0.9128120591141557
892,Overall Feedback,Full,0.9959159819848824
893,Overall Feedback,Full,1.3776493030339263
894,Overall Feedback,Full,0.4612740998839662
895,Overall Feedback,Full,0.7225519201474849
896,Overall Feedback,Full,0.7120739874722685
897,Overall Feedback,Full,0.6535234293496804
898,Overall Feedback,Full,0.04015679902591021
899,Overall Feedback,Full,0.6407400235762705
900,Overall Feedback,Full,0.3466610727343251
901,Overall Feedback,Full,0.23918623839116904
902,Overall Feedback,Full,1.0254233939133945
903,Overall Feedback,Full,0.31770988479947454
904,Overall Feedback,Full,0.6285952147405608
905,Overall Feedback,Full,1.0477095822710185
906,Overall Feedback,Full,0.39677875785108113
907,Overall Feedback,Full,0.5629767766419096
908,Overall Feedback,Full,0.7941611168424468
909,Overall Feedback,Full,0.4858579396435934
910,Overall Feedback,Full,1.307274802884894
911,Overall Feedback,Full,0.5886041959209442
912,Overall Feedback,Full,0.4780891452984997
913,Overall Feedback,Full,0.8031819656020682
914,Overall Feedback,Full,0.45953279695358407
915,Overall Feedback,Full,1.0422891514545005
916,Overall Feedback,Full,0.44345836289000057
917,Overall Feedback,Full,1.0259259390763746
918,Overall Feedback,Full,0.30860952142067555
919,Overall Feedback,Full,0.6863575472022975
920,Overall Feedback,Full,0.6666444294419142
921,Overall Feedback,Full,0.5769443627738203
922,Overall Feedback,Full,0.7706722348937014
923,Overall Feedback,Full,0.652769658203062
924,Overall Feedback,Full,0.746771039352203
925,Overall Feedback,Full,0.929853543087883
926,Overall Feedback,Full,0.8446862192810639
927,Overall Feedback,Full,0.6958658183784999
928,Overall Feedback,Full,1.0074806101163407
929,Overall Feedback,Full,1.3255275471939538
930,Overall Feedback,Full,0.5191996421134413
931,Overall Feedback,Full,0.24653071826193446
932,Overall Feedback,Full,0.7281345036313613
933,Overall Feedback,Full,0.6962675700764916
934,Overall Feedback,Full,0.45919319207335135
935,Overall Feedback,Full,0.5260726421515596
936,Overall Feedback,Full,0.8210746604604133
937,Overall Feedback,Full,0.9428546452007734
938,Overall Feedback,Full,1.2509013051892044
939,Overall Feedback,Full,0.8574539894490003
940,Overall Feedback,Full,0.69060810170814
941,Overall Feedback,Full,0.9552766552455535
942,Overall Feedback,Full,0.8697619768962576
943,Overall Feedback,Full,0.6580877634201379
944,Overall Feedback,Full,1.1779660131987058
945,Overall Feedback,Full,1.2129002718709934
946,Overall Feedback,Full,1.0313071488906769
947,Overall Feedback,Full,1.5026197017212064
948,Overall Feedback,Full,0.8147266374335166
949,Overall Feedback,Full,1.0220017105512134
950,Overall Feedback,Full,0.8978309243555955
951,Overall Feedback,Full,1.1367450977710498
952,Overall Feedback,Full,1.7011930400866129
953,Overall Feedback,Full,1.0603854502436076
954,Overall Feedback,Full,0.8312384299614632
955,Overall Feedback,Full,0.769465931497128
956,Overall Feedback,Full,0.7353563445009111
957,Overall Feedback,Full,0.7712918001258989
958,Overall Feedback,Full,0.39614183333250075
959,Overall Feedback,Full,0.6129822704297393
960,Overall Feedback,Full,0.5641961246945326
961,Overall Feedback,Full,0.9086156182014029
962,Overall Feedback,Full,0.8819789278511238
963,Overall Feedback,Full,0.554867517253266
964,Overall Feedback,Full,0.6883436439296132
965,Overall Feedback,Full,0.7525757280679615
966,Overall Feedback,Full,1.083460417137361
967,Overall Feedback,Full,0.4555151170944445
968,Overall Feedback,Full,0.5004787849949621
969,Overall Feedback,Full,0.7923239284048992
970,Overall Feedback,Full,0.31522130673125776
971,Overall Feedback,Full,0.17897689123445082
972,Overall Feedback,Full,1.0937255890860638
973,Overall Feedback,Full,1.4141918131552655
974,Overall Feedback,Full,0.8156136558511823
975,Overall Feedback,Full,1.141533618956988
976,Overall Feedback,Full,1.3013981826709065
977,Overall Feedback,Full,0.6702482155628767
978,Overall Feedback,Full,0.6729925610874984
979,Overall Feedback,Full,0.8574494292731548
980,Overall Feedback,Full,0.4733397500851299
981,Overall Feedback,Full,0.5219588718057807
982,Overall Feedback,Full,0.49244018118296484
983,Overall Feedback,Full,0.43171369091913453
984,Overall Feedback,Full,0.46518589432283447
985,Overall Feedback,Full,0.2987799550467083
986,Overall Feedback,Full,1.0040472787564434
987,Overall Feedback,Full,0.6740019705571877
988,Overall Feedback,Full,1.2022881551055395
989,Overall Feedback,Full,0.8876857494821544
990,Overall Feedback,Full,1.088230067591709
991,Overall Feedback,Full,0.5657754639465201
992,Overall Feedback,Full,0.6873229438879103
993,Overall Feedback,Full,0.21098688972723606
994,Overall Feedback,Full,0.6738394616687418
995,Overall Feedback,Full,0.7550087856207433
996,Overall Feedback,Full,2.208998221860695
997,Overall Feedback,Full,0.610300052761374
998,Overall Feedback,Full,0.1638596515748067
999,Overall Feedback,Full,0.743140899269782
1000,Overall Feedback,Full,0.25936490046335037
1001,Overall Feedback,Full,0.6904693311711455
1002,Overall Feedback,Full,0.47321671649970487
1003,Overall Feedback,Full,1.4372405399463608
