draw,effect,level,value
738,Feedback,Full,4.851160298833996
739,Feedback,Full,0.8583829752522889
740,Feedback,Full,1.2086438121166025
741,Feedback,Full,0.7269084950317926
742,Feedback,Full,3.0700896620670517
743,Feedback,Full,1.5208725845334647
744,Feedback,Full,0.617721721080284
745,Feedback,Full,9.440855885659984
746,Feedback,Full,0.676735680911235
747,Feedback,Full,1.1341474382569536
748,Feedback,Full,0.225189163210134
749,Feedback,Full,0.15074375583761357
750,Feedback,Full,0.5502921409228312
751,Feedback,Full,1.8801491262811356
752,Feedback,Full,-0.2831463699994581
753,Feedback,Full,0.4206084518899296
754,Feedback,Full,-0.47713490059015384
755,Feedback,Full,-3.9024046790982854
756,Feedback,Full,-0.42786165094297873
757,Feedback,Full,1.3260932488936472
758,Feedback,Full,0.31573944847145147
759,Feedback,Full,-0.7876536374866054
760,Feedback,Full,-0.2868035706293167
761,Feedback,Full,1.0665655397177791
762,Feedback,Full,-1.343462186061652
763,Feedback,Full,1.3075053129732375
764,Feedback,Full,-2.489571179026936
765,Feedback,Full,1.1434558316448284
766,Feedback,Full,0.3860671745764054
767,Feedback,Full,0.7214043911673902
768,Feedback,Full,0.5377573985989439
769,Feedback,Full,1.1657284071283773
770,Feedback,Full,1.4041221932172738
771,Feedback,Full,0.9922836210680782
772,Feedback,Full,0.1831738995602196
773,Feedback,Full,0.8499618762926351
774,Feedback,Full,0.9084537816819371
775,Feedback,Full,0.5488067317476689
776,Feedback,Full,0.4000039365358508
777,Feedback,Full,1.3191839556225038
778,Feedback,Full,1.352209503508821
779,Feedback,Full,0.6858847511351928
780,Feedback,Full,13.503294505769857
781,Feedback,Full,0.2838577474998985
782,Feedback,Full,0.9585183389840286
783,Feedback,Full,-0.6921781603514042
784,Feedback,Full,0.9600096259124027
785,Feedback,Full,-0.31507055143879237
786,Feedback,Full,1.158795759774169
787,Feedback,Full,-0.12506878923347622
788,Feedback,Full,1.0340146836318593
789,Feedback,Full,-5.983011557931359
790,Feedback,Full,1.3370948424568552
791,Feedback,Full,-1.0931178201020573
792,Feedback,Full,-4.587719781854187
793,Feedback,Full,0.12593972711167603
794,Feedback,Full,-0.27340531042101923
795,Feedback,Full,-0.0389250427826761
796,Feedback,Full,0.16781164043871097
797,Feedback,Full,-8.804301694490722
798,Feedback,Full,0.7231437107885248
799,Feedback,Full,0.04224265985560691
800,Feedback,Full,1.0414601659058305
801,Feedback,Full,0.49023265346893
802,Feedback,Full,0.37748645528811925
803,Feedback,Full,1.0627531214975952
804,Feedback,Full,0.9912706710158841
805,Feedback,Full,1.9653342413129455
806,Feedback,Full,0.33163416485990016
807,Feedback,Full,2.081158218410365
808,Feedback,Full,5.246310087643503
809,Feedback,Full,0.5103384680626828
810,Feedback,Full,0.6022416393643263
811,Feedback,Full,1.450955424159188
812,Feedback,Full,0.08433552551857301
813,Feedback,Full,-1.447872131701853
814,Feedback,Full,-4.460762960500143
815,Feedback,Full,0.25161892117697393
816,Feedback,Full,1.6943105431469945
817,Feedback,Full,1.0230782975627222
818,Feedback,Full,1.121029857997849
819,Feedback,Full,1.0530156519368674
820,Feedback,Full,1.1395181175670241
821,Feedback,Full,-7.3280574182131115
822,Feedback,Full,1.1128026929509522
823,Feedback,Full,-5.309446327435949
824,Feedback,Full,4.078051971159074
825,Feedback,Full,1.4011703539159082
826,Feedback,Full,4.666613823579365
827,Feedback,Full,1.0742335215110936
828,Feedback,Full,1.469458027854223
829,Feedback,Full,1.0810732721270622
830,Feedback,Full,5.057117745437531
831,Feedback,Full,-1.6041687759939813
832,Feedback,Full,-3.0502402769124966
833,Feedback,Full,0.691645835263607
834,Feedback,Full,0.3918598276348159
835,Feedback,Full,0.824666333393876
836,Feedback,Full,0.676561815290785
837,Feedback,Full,1.0593331220384605
838,Feedback,Full,-3.17080985102551
839,Feedback,Full,-15.965945572674805
840,Feedback,Full,0.3140388364141665
841,Feedback,Full,-22.838294719899896
842,Feedback,Full,1.6691168073822964
843,Feedback,Full,-1.9283640667020896
844,Feedback,Full,0.26964915446303606
845,Feedback,Full,0.9660406101720465
846,Feedback,Full,0.07435305537297067
847,Feedback,Full,0.7218220985615346
848,Feedback,Full,0.0017010246946205566
849,Feedback,Full,-11.49046449638347
850,Feedback,Full,18.442106508072168
851,Feedback,Full,0.08316784556032554
852,Feedback,Full,-0.6629811873166229
853,Feedback,Full,-1.135569968000501
854,Feedback,Full,2.642398688573766
855,Feedback,Full,1.5254872921659035
856,Feedback,Full,0.12876001832089323
857,Feedback,Full,3.1120173298288405
858,Feedback,Full,1.0634026528145508
859,Feedback,Full,0.63084762829107
860,Feedback,Full,1.0962097697626572
861,Feedback,Full,0.34796403731164144
862,Feedback,Full,0.08679124634069045
863,Feedback,Full,-1.5340653537707363
864,Feedback,Full,8.364695628288839
865,Feedback,Full,-0.9607113390702299
866,Feedback,Full,1.0043888369244032
867,Feedback,Full,-0.6160777664892777
868,Feedback,Full,1.3768550677543432
869,Feedback,Full,1.1276716924381802
870,Feedback,Full,0.48593266955106545
871,Feedback,Full,2.6570721441304435
872,Feedback,Full,-1.5120891105787098
873,Feedback,Full,28.36831493921246
874,Feedback,Full,1.0119915822272298
875,Feedback,Full,-8.710435999201291
876,Feedback,Full,1.2606119424486253
877,Feedback,Full,-15.292702927896187
878,Feedback,Full,0.49515492558294016
879,Feedback,Full,3.372889323972408
880,Feedback,Full,1.1288073482072698
881,Feedback,Full,0.5248041777087666
882,Feedback,Full,2.270336385511834
883,Feedback,Full,1.0179262729922964
884,Feedback,Full,6.043935536122498
885,Feedback,Full,0.3765087069086754
886,Feedback,Full,0.9228366109918874
887,Feedback,Full,0.7713708904341581
888,Feedback,Full,-0.3758377909788694
889,Feedback,Full,1.2771838534187667
890,Feedback,Full,-5.674930337385183
891,Feedback,Full,1.004084966209525
892,Feedback,Full,2.716612863704427
893,Feedback,Full,1.0841905234729985
894,Feedback,Full,0.5074956201404681
895,Feedback,Full,0.8693678792954884
896,Feedback,Full,0.7708513141015862
897,Feedback,Full,3.8618464998195643
898,Feedback,Full,0.03721165076636307
899,Feedback,Full,0.6407400235762705
900,Feedback,Full,-4.968591229978958
901,Feedback,Full,0.5554612871237913
902,Feedback,Full,3.6723454639745285
903,Feedback,Full,-0.9336205927793314
904,Feedback,Full,0.2063464126485742
905,Feedback,Full,0.17106744473288027
906,Feedback,Full,1.3901562365738598
907,Feedback,Full,0.23082097307886915
908,Feedback,Full,0.008892463640821502
909,Feedback,Full,0.12035576863100007
910,Feedback,Full,3.0449773299144516
911,Feedback,Full,8.173448463149342
912,Feedback,Full,0.6139303474347331
913,Feedback,Full,-0.12195748010856586
914,Feedback,Full,-0.32684759973144306
915,Feedback,Full,0.9397210621454262
916,Feedback,Full,0.4166909263851338
917,Feedback,Full,1.1646576458980513
918,Feedback,Full,1.236453513877716
919,Feedback,Full,0.2255630076994691
920,Feedback,Full,1.1936417291658974
921,Feedback,Full,1.0017664621670932
922,Feedback,Full,1.753276897024177
923,Feedback,Full,1.0348877264851735
924,Feedback,Full,0.9345317124492952
925,Feedback,Full,1.851684958655872
926,Feedback,Full,0.4663669074676829
927,Feedback,Full,0.042492774245337164
928,Feedback,Full,1.0861348445413543
929,Feedback,Full,4.943908302380802
930,Feedback,Full,0.5191996421134413
931,Feedback,Full,-0.513100111502575
932,Feedback,Full,-2.7174476043203404
933,Feedback,Full,1.3072657643252132
934,Feedback,Full,-0.11072499114350288
935,Feedback,Full,0.6586844312782137
936,Feedback,Full,1.9840633043774403
937,Feedback,Full,4.1972869016476135
938,Feedback,Full,1.417717634250287
939,Feedback,Full,2.0857890759716358
940,Feedback,Full,-2.3417409367048525
941,Feedback,Full,0.6453158371396196
942,Feedback,Full,3.412332844373786
943,Feedback,Full,0.78774422313570025
944,Feedback,Full,-3.540228219468893
945,Feedback,Full,5.291321984442551
946,Feedback,Full,-1.5829546774650927
947,Feedback,Full,1.907905057084127
948,Feedback,Full,0.36733796580646033
949,Feedback,Full,-0.38153346258710547
950,Feedback,Full,1.4688948531540418
951,Feedback,Full,0.7657353056873711
952,Feedback,Full,0.4500867540823519
953,Feedback,Full,0.9611571613661584
954,Feedback,Full,0.4368699980492873
955,Feedback,Full,4.819790745107677
956,Feedback,Full,1.5554067574470904
957,Feedback,Full,1.3156242440309813
958,Feedback,Full,0.2886031525131437
959,Feedback,Full,0.05814191990449143
960,Feedback,Full,1.3449154759723125
961,Feedback,Full,3.516735255238404
962,Feedback,Full,1.9188724492281377
963,Feedback,Full,-0.019298729972314316
964,Feedback,Full,1.823098285456956
965,Feedback,Full,0.6034422650994727
966,Feedback,Full,5.398391154876977
967,Feedback,Full,-1.9345345104847853
968,Feedback,Full,0.5004787849949621
969,Feedback,Full,0.39919501851180295
970,Feedback,Full,0.31522130673125776
971,Feedback,Full,-5.218927369716249
972,Feedback,Full,1.0937255890860638
973,Feedback,Full,1.399339932081429
974,Feedback,Full,2.2678769887620502
975,Feedback,Full,2.9210329804657618
976,Feedback,Full,1.3013981826709065
977,Feedback,Full,0.11137456120426549
978,Feedback,Full,0.6729925610874984
979,Feedback,Full,0.4596548324143608
980,Feedback,Full,1.0807765501121673
981,Feedback,Full,0.5219588718057807
982,Feedback,Full,-1.0930260204781106
983,Feedback,Full,0.15353902598231037
984,Feedback,Full,3.1939300704826805
985,Feedback,Full,1.0490247797489092
986,Feedback,Full,1.1871810431696506
987,Feedback,Full,0.6740019705571877
988,Feedback,Full,0.8085750386980323
989,Feedback,Full,-1.1105886554712365
990,Feedback,Full,0.3428287448887678
991,Feedback,Full,-2.7779148243600877
992,Feedback,Full,6.8241884077945
993,Feedback,Full,0.5373030952016803
994,Feedback,Full,0.760335021763283
995,Feedback,Full,2.367373873403008
996,Feedback,Full,3.0286861931827285
997,Feedback,Full,-0.3847195781660213
998,Feedback,Full,-0.23967305890006538
999,Feedback,Full,1.5029573635120326
1000,Feedback,Full,0.43455295008910627
1001,Feedback,Full,1.1584009859455824
1002,Feedback,Full,0.4809445106996388
1003,Feedback,Full,4.213755307338846
1004,Feedback,Full,0.7602314638684075
1005,Feedback,Full,1.5248135703117345
1006,Feedback,Full,1.7784538796269407
1007,Feedback,Full,3.037268310719173
1008,Feedback,Full,1.2373576243546003
1009,Feedback,Full,0.15501391958136182
1010,Feedback,Full,0.32638207653917384
1011,Feedback,Full,1.3633737979661804
1012,Feedback,Full,2.231828504638843
1013,Feedback,Full,1.1553371511942858
1014,Feedback,Full,1.3173849164760818
1015,Feedback,Full,0.4931072835808817
1016,Feedback,Full,1.0854488448478992
1017,Feedback,Full,0.6476024197042878
1018,Feedback,Full,-15.186624433008621
1019,Feedback,Full,-0.0226073228291576
1020,Feedback,Full,0.15574048796206386
1021,Feedback,Full,0.5702489299590857
1022,Feedback,Full,1.4153798241271047
1023,Feedback,Full,1.153301023949227
1024,Feedback,Full,1.0536057021036507
1025,Feedback,Full,0.7221724358056372
1026,Feedback,Full,0.9119231588215451
1027,Feedback,Full,-3.9567212557967664
1028,Feedback,Full,1.9701442626399894
1029,Feedback,Full,1.2377549093615283
1030,Feedback,Full,0.4138552305397989
1031,Feedback,Full,-5.534048285972056
1032,Feedback,Full,0.23901544932616886
1033,Feedback,Full,-0.19758577965390928
1034,Feedback,Full,0.4137668176900296
1035,Feedback,Full,0.9121267415965024
1036,Feedback,Full,1.513162452002562
1037,Feedback,Full,0.9603707476359639
1038,Feedback,Full,-0.8004551052991221
1039,Feedback,Full,0.1958117760877309
1040,Feedback,Full,-11.224236865694861
1041,Feedback,Full,0.32167928561903625
1042,Feedback,Full,-0.21710334910180742
1043,Feedback,Full,1.126558306510405
1044,Feedback,Full,0.44744298824420303
1045,Feedback,Full,0.1800781556042896
1046,Feedback,Full,0.5100794755863935
1047,Feedback,Full,-0.033009180041964056
1048,Feedback,Full,0.6029367715935998
1049,Feedback,Full,1.081329060188668
1050,Feedback,Full,-2.4479379581349816
1051,Feedback,Full,1.341862347283801
1052,Feedback,Full,0.06300153088233706
1053,Feedback,Full,3.95794354547439
1054,Feedback,Full,0.7398539045490711
1055,Feedback,Full,0.7117999357342902
1056,Feedback,Full,1.2126106202841047
1057,Feedback,Full,-6.35793284806072
1058,Feedback,Full,1.3525509496523702
1059,Feedback,Full,3.5611653041896294
1060,Feedback,Full,2.033975273434991
1061,Feedback,Full,1.359720886498564
1062,Feedback,Full,1.1854559296789553
1063,Feedback,Full,0.7978895296092773
1064,Feedback,Full,0.2698214556694019
1065,Feedback,Full,1.2997419026938954
1066,Feedback,Full,0.4770025771626273
1067,Feedback,Full,0.2479293652525841
1068,Feedback,Full,2.5960893058058345
1069,Feedback,Full,1.520504097224484
1070,Feedback,Full,0.8773779373520421
1071,Feedback,Full,0.6762387375583145
1072,Feedback,Full,0.8047099423936026
1073,Feedback,Full,0.5284309378610226
1074,Feedback,Full,1.4140884787995813
1075,Feedback,Full,6.843487927423988
1076,Feedback,Full,4.961927868591945
1077,Feedback,Full,0.8913476883671104
1078,Feedback,Full,7.406823543450289
1079,Feedback,Full,0.20729686181798906
1080,Feedback,Full,-0.3820181052984257
1081,Feedback,Full,1.4737308110535483
1082,Feedback,Full,0.582319277775347
1083,Feedback,Full,1.1291154656257523
1084,Feedback,Full,1.3111740249437058
1085,Feedback,Full,-0.025634882919162473
1086,Feedback,Full,0.8327217614603836
1087,Feedback,Full,-4.972414601785162
1088,Feedback,Full,-0.045533656206750484
1089,Feedback,Full,0.49036802339545593
1090,Feedback,Full,0.13435189877932152
1091,Feedback,Full,1.9212589197403398
1092,Feedback,Full,-1.5221909307897385
1093,Feedback,Full,-0.03796603501220515
1094,Feedback,Full,1.3627286906790164
1095,Feedback,Full,0.8187301263541107
1096,Feedback,Full,0.17777538000533089
1097,Feedback,Full,0.1715678171617716
1098,Feedback,Full,2.16821320907004
1099,Feedback,Full,1.1710468065578041
1100,Feedback,Full,0.8673706834685535
1101,Feedback,Full,-0.15157244187170557
1102,Feedback,Full,0.4594523781364749
1103,Feedback,Full,-0.9251783306075012
1104,Feedback,Full,1.205240667210393
1105,Feedback,Full,0.22219656758323844
1106,Feedback,Full,0.9898965286873895
1107,Feedback,Full,2.2847901095686582
1108,Feedback,Full,2.048975496014301
1109,Feedback,Full,-3.9209877397862054
1110,Feedback,Full,3.757843852596341
1111,Feedback,Full,1.9544250274711505
1112,Feedback,Full,0.8678037578549886
1113,Feedback,Full,0.7687199487846683
1114,Feedback,Full,0.1645322264823265
1115,Feedback,Full,0.22969803172244305
1116,Feedback,Full,-14.481098028174538
1117,Feedback,Full,-1.962718494169505
1118,Feedback,Full,-0.39768919184200086
1119,Feedback,Full,0.8770205113070352
1120,Feedback,Full,1.2717068330514951
1121,Feedback,Full,0.5131753042540688
1122,Feedback,Full,2.4267407972108006
1123,Feedback,Full,1.5369397588493565
1124,Feedback,Full,1.989165780972602
1125,Feedback,Full,0.30388717979152385
1126,Feedback,Full,0.6958788396208347
1127,Feedback,Full,1.6281963140313098
1128,Feedback,Full,2.0624379570719347
1129,Feedback,Full,1.599125041951783
1130,Feedback,Full,0.2839044332893261
1131,Feedback,Full,1.3448828252567184
1132,Feedback,Full,-0.011506306227378115
1133,Feedback,Full,-4.617660393951436
1134,Feedback,Full,-1.6397184246859615
1135,Feedback,Full,0.07327233656681588
1136,Feedback,Full,0.4474926371936061
1137,Feedback,Full,0.3383572847794477
1138,Feedback,Full,0.8767174420343711
1139,Feedback,Full,0.018211822118089707
1140,Feedback,Full,-1.6850907626675442
1141,Feedback,Full,0.9753652795390801
1142,Feedback,Full,1.638199007266498
1143,Feedback,Full,3.796173484266603
1144,Feedback,Full,2.118021027199031
1145,Feedback,Full,0.23174451454833647
1146,Feedback,Full,-1.786036744949517
1147,Feedback,Full,0.5150897448608341
1148,Feedback,Full,1.727098567727331
1149,Feedback,Full,0.5597458179473881
1150,Feedback,Full,0.20770951880858418
1151,Feedback,Full,0.6501502488506146
1152,Feedback,Full,1.2549074719206281
1153,Feedback,Full,0.6731147561630064
1154,Feedback,Full,-0.33429168216625166
1155,Feedback,Full,-0.2291939516207356
1156,Feedback,Full,0.6491061577266352
1157,Feedback,Full,0.4410956445458102
1158,Feedback,Full,3.747128841258339
1159,Feedback,Full,1.1260467723339755
1160,Feedback,Full,9.0458440208871
1161,Feedback,Full,0.49739982914802133
1162,Feedback,Full,0.9586756730739738
1163,Feedback,Full,1.5049040974647798
1164,Feedback,Full,0.7739933668721122
1165,Feedback,Full,1.244511089963035
1166,Feedback,Full,1.6070965646197373
1167,Feedback,Full,1.6191684699062487
1168,Feedback,Full,0.35305424058640156
1169,Feedback,Full,0.49674100138254645
1170,Feedback,Full,2.4658394627917968
1171,Feedback,Full,21.199268229140618
1172,Feedback,Full,1.419077816189225
1173,Feedback,Full,0.06597431854886487
1174,Feedback,Full,1.630622077858005
1175,Feedback,Full,0.7367372333384047
1176,Feedback,Full,7.34856840296674
1177,Feedback,Full,1.5807165605911053
1178,Feedback,Full,0.16277331236327824
1179,Feedback,Full,0.9138590397579207
1180,Feedback,Full,-2.468543088197441
1181,Feedback,Full,1.1240161151490413
1182,Feedback,Full,1.0350087310233016
1183,Feedback,Full,2.1484751702858933
1184,Feedback,Full,0.2213771277789087
1185,Feedback,Full,1.6353884042030853
1186,Feedback,Full,-0.023378501708157515
1187,Feedback,Full,0.6653967249000122
1188,Feedback,Full,3.017164055121131
1189,Feedback,Full,0.9133980076535934
1190,Feedback,Full,2.135648469025874
1191,Feedback,Full,1.1723654222961255
1192,Feedback,Full,5.326654159519655
1193,Feedback,Full,1.6966784103787795
1194,Feedback,Full,0.283740595988004
1195,Feedback,Full,0.9811560791113914
1196,Feedback,Full,-0.10696289454486327
1197,Feedback,Full,0.3177386487589876
1198,Feedback,Full,0.4613822642753663
1199,Feedback,Full,0.9746665496541976
1200,Feedback,Full,1.6763535630751105
1201,Feedback,Full,-0.277323891849141
1202,Feedback,Full,-1.0109342383597786
1203,Feedback,Full,1.6257500380330714
1204,Feedback,Full,-6.013755973768426
1205,Feedback,Full,0.23962487512164185
1206,Feedback,Full,1.9961233546231885
1207,Feedback,Full,9.309472837731969
1208,Feedback,Full,0.1790902970489562
1209,Feedback,Full,0.8914614448110731
